beta12,beta13,beta23,alpha,T1,T_Phi,T_alpha,certified_band_fraction,T_Phi_over_T_alpha,x1*,x2*,x3*
0.0158489319246,0.251188643151,15.8489319246,0.7,21.2350600658,2507.83217613,7789.20921826,0.32010882959,0.321962359189,0.458403676272,0.273166291584,0.268430032144
0.0158489319246,0.251188643151,25.1188643151,0.7,31.797780911,3755.27537248,9590.96250716,0.389519136682,0.391543118814,0.496502939838,0.254010444354,0.249486615809
0.0158489319246,0.251188643151,39.8107170553,0.7,48.1171578891,5682.57195432,12258.2540337,0.46145713629,0.46357107127,0.538964108546,0.232643925851,0.228391965603
0.0158489319246,0.251188643151,63.095734448,0.7,73.4511069031,8674.47742993,16219.7390747,0.532693727512,0.5348099245,0.584273428365,0.209827064131,0.205899507504
0.0158489319246,0.251188643151,100,0.7,112.93482454,13337.4516441,22136.2961055,0.600476768776,0.602515054034,0.630747722848,0.186408138252,0.182844138901
0.0158489319246,0.398107170553,0.398107170553,0.7,1.92600890803,227.459074573,4335.15600271,0.0520473332797,0.0524684865852,0.336090111942,0.336090111942,0.327819776117
0.0158489319246,0.398107170553,0.63095734448,0.7,2.40615356116,284.163515558,4398.19709157,0.064097079677,0.0646090908711,0.3393177118,0.334473265355,0.326209022844
0.0158489319246,0.398107170553,1,0.7,3.08652152074,364.514061088,4496.86970079,0.0804283440365,0.0810595114696,0.344245173318,0.332004192346,0.323750634336
0.0158489319246,0.398107170553,1.58489319246,0.7,4.06335004982,479.87620314,4650.39563624,0.102406118156,0.103190403715,0.351628511974,0.328302995898,0.320068492127
0.0158489319246,0.398107170553,2.51188643151,0.7,5.48376064393,647.624793451,4887.38716183,0.131534973152,0.132509410858,0.362408960444,0.322895706991,0.314695332565
0.0158489319246,0.398107170553,3.98107170553,0.7,7.57412156485,894.493620804,5249.70235026,0.169190729518,0.170389397555,0.377624194247,0.315257978715,0.307117827037
0.0158489319246,0.398107170553,6.3095734448,0.7,10.6846371112,1261.8413442,5797.78940819,0.216197348517,0.217641803689,0.398223576884,0.304907103159,0.296869319957
0.0158489319246,0.398107170553,10,0.7,15.3595607205,1813.94356628,6618.67388388,0.272375949037,0.274064502664,0.424823130735,0.291525184279,0.283651684986
0.0158489319246,0.398107170553,15.8489319246,0.7,22.4479010043,2651.06706789,7838.76632306,0.336298884584,0.33819952766,0.457493263999,0.27506735254,0.267439383461
0.0158489319246,0.398107170553,25.1188643151,0.7,33.2781560738,3930.10569811,9644.84926793,0.405430860021,0.40748233476,0.495671945423,0.25580812081,0.248519933767
0.0158489319246,0.398107170553,39.8107170553,0.7,49.9343386853,5897.17857452,12317.9718746,0.476624253774,0.47874590351,0.538230087341,0.234311129737,0.227458782922
0.0158489319246,0.398107170553,63.095734448,0.7,75.69230087,8939.15943816,16287.1575519,0.546740655457,0.54884711526,0.583647095785,0.211342136414,0.205010767801
0.0158489319246,0.398107170553,100,0.7,115.709819463,13665.1748308,22213.7334679,0.613152797143,0.615167857784,0.630231411473,0.187757656928,0.182010931599
0.0158489319246,0.63095734448,0.63095734448,0.7,2.93967830985,347.172074393,4461.51728999,0.0772067744612,0.0778147997256,0.337699919554,0.337699919554,0.324600160893
0.0158489319246,0.63095734448,1,0.7,3.68724782821,435.459034083,4560.62768478,0.0947503686364,0.095482259062,0.342626858813,0.335228536208,0.322144604979
0.0158489319246,0.63095734448,1.58489319246,0.7,4.74867810736,560.8125296,4714.83601394,0.118058076602,0.118946348917,0.350011388456,0.331521994866,0.318466616678
0.0158489319246,0.63095734448,2.51188643151,0.7,6.2755959945,741.139488686,4952.8809417,0.148559232309,0.149638058619,0.360797500749,0.326103076085,0.313099423166
0.0158489319246,0.63095734448,3.98107170553,0.7,8.50004165316,1003.84354413,5316.79907699,0.187507051854,0.188805995787,0.376027804194,0.318441819426,0.30553037638
0.0158489319246,0.63095734448,6.3095734448,0.7,11.7793598832,1391.12663857,5867.27775463,0.235564453391,0.237099161954,0.396658875241,0.308047229912,0.295293894847
0.0158489319246,0.63095734448,10,0.7,16.6667934805,1968.32600585,6691.64431355,0.292384387289,0.294146836506,0.423314931875,0.294591431776,0.282093636349
0.0158489319246,0.63095734448,15.8489319246,0.7,24.0226679886,2837.04494132,7916.67067232,0.356410455881,0.358363390211,0.456072749217,0.278020481785,0.265906768998
0.0158489319246,0.63095734448,25.1188643151,0.7,35.1897286915,4155.85986611,9729.55923693,0.425058084893,0.427137526471,0.494371752814,0.258604029286,0.2470242179
0.0158489319246,0.63095734448,39.8107170553,0.7,52.2699244737,6173.00813056,12411.8467884,0.495222310073,0.497348076865,0.537077906367,0.23690733265,0.226014760983
0.0158489319246,0.63095734448,63.095734448,0.7,78.561687614,9278.0301727,16393.1353624,0.563880409531,0.565970448457,0.582660266208,0.213704294286,0.203635439506
0.0158489319246,0.63095734448,100,0.7,119.251221794,14083.409707,22335.457387,0.628557296479,0.630540465905,0.629414382764,0.189864090261,0.180721526975
0.0158489319246,1,1,0.7,4.51941909664,533.737347239,4660.42459508,0.113665959279,0.114525476456,0.340153354528,0.340153354528,0.319693290944
0.0158489319246,1,1.58489319246,0.7,5.68735666883,671.669211531,4815.70270279,0.138457324341,0.139474808348,0.34753772399,0.336440753025,0.316021522984
0.0158489319246,1,2.51188643151,0.7,7.34835929371,867.831398707,5055.39842615,0.170458499424,0.171664293405,0.358329622117,0.331007112497,0.310663265387
0.0158489319246,1,3.98107170553,0.7,9.74160763606,1150.47082519,5421.82752721,0.210774410183,0.212192442386,0.373578990904,0.323314110283,0.303106898813
0.0158489319246,1,6.3095734448,0.7,13.2334358541,1562.85106484,5976.05109659,0.259880096484,0.261519026457,0.394253364078,0.31285815631,0.292888479612
0.0158489319246,1,10,0.7,18.3884036757,2171.64586598,6805.86815323,0.317239614961,0.319084327977,0.420989690951,0.299295904461,0.279714404588
0.0158489319246,1,15.8489319246,0.7,26.0810838172,3080.14109602,8038.61556537,0.381160295689,0.383168105375,0.453875017792,0.282558968256,0.263566013951
0.0158489319246,1,25.1188643151,0.7,37.6721576909,4449.03140885,9862.15238361,0.449017062451,0.451121746632,0.492351779313,0.262908725723,0.244739494964
