alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.916874705863,180,371.611437347,191.611437347,58,-122,-313.611437347,all L3,0
0.920751710165,180,359.196787314,179.196787314,58,-122,-301.196787314,all L3,0
0.924977759976,180,346.216023071,166.216023071,58,-122,-288.216023071,all L3,0
0.929451976893,180,333.05887252,153.05887252,58,-122,-275.05887252,all L3,0
0.933343233659,180,322.074049523,142.074049523,58,-122,-264.074049523,all L3,0
0.937197085582,180,311.588465934,131.588465934,58,-122,-253.588465934,all L3,0
0.94197962544,180,299.086154227,119.086154227,58,-122,-241.086154227,all L3,0
0.944091898175,180,293.734342479,113.734342479,58,-122,-235.734342479,all L3,0
0.950229764357,180,278.735454763,98.7354547628,58,-122,-220.735454763,all L3,0
0.950895709072,180,277.155309062,97.1553090615,58,-122,-219.155309062,all L3,0
0.955693785424,180,266.027694943,86.027694943,58,-122,-208.027694943,all L3,0
0.960100542453,180,256.185939805,76.1859398049,58,-122,-198.185939805,all L3,0
0.960557939406,180,255.184157827,75.1841578266,58,-122,-197.184157827,all L3,0
0.964888082658,180,245.875765836,65.8757658362,58,-122,-187.875765836,all L3,0
0.968742841503,180,237.844658552,57.8446585518,58,-122,-179.844658552,all L3,0
0.969603476818,180,236.082927509,56.082927509,58,-122,-178.082927509,all L3,0
0.972174405978,180,230.885804215,50.8858042154,58,-122,-172.885804215,all L3,0
0.97522923644,180,224.834035803,44.8340358034,58,-122,-166.834035803,all L3,0
0.977948692601,180,219.554743476,39.5547434757,58,-122,-161.554743476,all L3,0
0.979414166249,180,216.750448024,36.7504480238,58,-122,-158.750448024,all L3,0
0.9803695935,180,214.937079511,34.9370795105,58,-122,-156.937079511,all L3,0
0.982524716,180,210.888920167,30.8889201669,58,-122,-152.888920167,all L3,0
0.984443238561,180,207.333075992,27.3330759923,58,-122,-149.333075992,all L3,0
0.986151136286,180,204.204402511,24.2044025106,58,-122,-146.204402511,all L3,0
0.987671532606,180,201.447569313,21.4475693126,58,-122,-143.447569313,all L3,0
0.989025012345,180,199.015316904,19.0153169036,58,-122,-141.015316904,all L3,0
0.989542577474,180,198.090591073,18.0905910731,58,-122,-140.090591073,all L3,0
0.990229900427,180,196.867079363,16.8670793627,58,-122,-138.867079363,all L3,0
