triple,beta12,beta13,beta23,alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,band_width_in_L3,realizability_2sqrtG_if_G>0,evidence
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.686166566694507,-0.5,-5,-22601.7682357685,22596.7682357685,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.687329625686041,-0.5,-5,-18996.0552036823,18991.0552036823,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.68856205458285,-0.5,-5,-15965.579817547,15960.579817547,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.689867990908302,-0.5,-5,-13418.5715201201,13413.5715201201,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.691251818965688,-0.5,-5,-11277.9003740273,11272.9003740273,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.692718184557244,-0.5,-5,-9478.74136988489,9473.74136988489,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.694272010581095,-0.5,-5,-7966.6113591272,7961.6113591272,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.695918513558455,-0.5,-5,-6695.71916483494,6690.71916483494,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.697663221146592,-0.5,-5,-5627.57890770371,5622.57890770371,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.699511990696333,-0.5,-5,-4729.84455510968,4724.84455510968,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.701471028916427,-0.5,-5,-3975.33040044227,3970.33040044227,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.703546912710775,-0.5,-5,-3341.18781030649,3336.18781030649,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.705746611258478,-0.5,-5,-2808.21330939674,2803.21330939674,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.708077509410841,-0.5,-5,-2360.26705008121,2355.26705008121,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.710547432483875,-0.5,-5,-1983.78405646674,1978.78405646674,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.713164672529529,-0.5,-5,-1667.36344216483,1662.36344216483,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.715938016173855,-0.5,-5,-1401.4231622211,1396.4231622211,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.718876774115565,-0.5,-5,-1177.90984421312,1172.90984421312,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.721990812384003,-0.5,-5,-990.054911459617,985.054911459617,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.725290585461487,-0.5,-5,-832.169613127401,827.169613127401,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.728787171381207,-0.5,-5,-699.472754223213,694.472754223213,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.732492308918514,-0.5,-5,-587.945908693286,582.945908693286,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.736418437000464,-0.5,-5,-494.211731112544,489.211731112544,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.740578736465914,-0.5,-5,-415.431681929526,410.431681929526,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.744987174316374,-0.5,-5,-349.220069125257,344.220069125257,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.749658550606174,-0.5,-5,-293.571803247007,288.571803247007,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.754608548129361,-0.5,-5,-246.801678053709,241.801678053709,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.759853785070145,-0.5,-5,-207.493338034802,202.493338034802,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.765411870793641,-0.5,-5,-174.456387407375,169.456387407375,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.771301464964215,-0.5,-5,-146.690341741018,141.690341741018,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.777542340189913,-0.5,-5,-123.354330571822,118.354330571822,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.784155448403264,-0.5,-5,-103.741633521253,98.7416335212529,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.791162991201332,-0.5,-5,-87.2582788060433,82.2582788060433,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.798588494381158,-0.5,-5,-73.4050560442813,68.4050560442813,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.806456886920807,-0.5,-5,-61.762398655707,56.762398655707,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.814794584671205,-0.5,-5,-51.9776780519502,46.9776780519502,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.823629579039712,-0.5,-5,-43.7545248464195,38.7545248464195,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.83299153096317,-0.5,-5,-36.8438536954233,31.8438536954233,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.842911870485915,-0.5,-5,-31.036319970645,26.036319970645,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.853423902277057,-0.5,-5,-26.1559798205365,21.1559798205365,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.864562917441269,-0.5,-5,-22.0549616175715,17.0549616175715,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.876366311998457,-0.5,-5,-18.6089874132313,13.6089874132313,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.888873712430073,-0.5,-5,-15.7136087608138,10.7136087608138,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.9,-0.5,-5,-13.634661053094,8.63466105309404,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.902127108713561,-0.5,-5,-13.2810428976376,8.28104289763757,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.912667383761716,-0.5,-5,-11.7039844013146,6.70398440131463,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.916170995291558,-0.5,-5,-11.2375134589485,6.23751345894849,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.923730141409766,-0.5,-5,-10.3158453834609,5.31584538346093,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.931052520449102,-0.5,-5,-9.52101517780402,4.52101517780402,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.933391537091908,-0.5,-5,-9.28529068575719,4.28529068575719,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.941829086706256,-0.5,-5,-8.50024070086268,3.50024070086268,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.946821644600358,-0.5,-5,-8.07943487317437,3.07943487317436,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.94919781953087,-0.5,-5,-7.88952215074968,2.88952215074968,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.955633126690214,-0.5,-5,-7.4061337068907,2.4061337068907,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.961253248795439,-0.5,-5,-7.01798791413128,2.01798791413128,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.963531308016255,-0.5,-5,-6.86897183409148,1.86897183409148,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.966161448465718,-0.5,-5,-6.70254451121713,1.70254451121713,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.970447907647971,-0.5,-5,-6.44357266258315,1.44357266258315,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.974191384595819,-0.5,-5,-6.2291287955119,1.2291287955119,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.977460660952652,-0.5,-5,-6.05025482658989,1.05025482658989,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.980315805527134,-0.5,-5,-5.9001174426345,0.900117442634494,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.981237608556118,-0.5,-5,-5.85280980096392,0.852809800963919,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.982809277981414,-0.5,-5,-5.773425305435,0.773425305435,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.984986892710918,-0.5,-5,-5.66602593550056,0.666025935500555,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.986888660625784,-0.5,-5,-5.57462146029497,0.574621460294964,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.988549524300617,-0.5,-5,-5.4965646428857,0.496564642885703,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99,-0.5,-5,-5.42971016060242,0.429710160602417,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.991266738376172,-0.5,-5,-5.37230456506735,0.372304565067354,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.992373014140977,-0.5,-5,-5.32290375278973,0.322903752789726,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.993339153709191,-0.5,-5,-5.28031028715622,0.280310287156217,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.994182908670626,-0.5,-5,-5.24352523866194,0.243525238661936,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.994919781953087,-0.5,-5,-5.21171077657518,0.211710776575181,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.995563312669021,-0.5,-5,-5.18416081619141,0.184160816191413,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.996125324879544,-0.5,-5,-5.16027776845333,0.160277768453326,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.996616144846572,-0.5,-5,-5.1395539604131,0.139553960413098,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.997044790764797,-0.5,-5,-5.12155666598187,0.121556665981871,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.997419138459582,-0.5,-5,-5.10591595319798,0.105915953197981,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.997746066095265,-0.5,-5,-5.09231474815182,0.0923147481518241,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.998031580552713,-0.5,-5,-5.08048065805169,0.0804806580516884,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.998280927798141,-0.5,-5,-5.07017920139982,0.0701792013998217,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.998498689271092,-0.5,-5,-5.06120817211919,0.0612081721191862,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.998688866062578,-0.5,-5,-5.05339292394889,0.0533929239488904,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.998854952430062,-0.5,-5,-5.04658240664692,0.0465824066469214,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999,-0.5,-5,-5.04064582019291,0.0406458201929079,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999126673837617,-0.5,-5,-5.03546977994249,0.0354697799424866,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999237301414098,-0.5,-5,-5.03095590650124,0.0309559065012417,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999333915370919,-0.5,-5,-5.02701877039648,0.0270187703964835,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999418290867063,-0.5,-5,-5.02358413449409,0.0235841344940875,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999491978195309,-0.5,-5,-5.02058744733133,0.0205874473313292,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999556331266902,-0.5,-5,-5.0179725487122,0.017972548712196,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999612532487954,-0.5,-5,-5.01569055549173,0.0156905554917284,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999661614484657,-0.5,-5,-5.01369890080484,0.0136989008048394,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99970447907648,-0.5,-5,-5.01196050433645,0.0119605043364484,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999741913845958,-0.5,-5,-5.01044305478709,0.0104430547870882,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999774606609527,-0.5,-5,-5.00911838861866,0.00911838861865988,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999803158055271,-0.5,-5,-5.00796195159229,0.0079619515922893,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999828092779814,-0.5,-5,-5.00695233162975,0.00695233162974418,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999849868927109,-0.5,-5,-5.00607085321854,0.00607085321853429,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999868886606258,-0.5,-5,-5.00530122499847,0.00530122499846719,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999885495243006,-0.5,-5,-5.00462923336241,0.00462923336240983,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.9999,-0.5,-5,-5.00404247591496,0.00404247591496354,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999912667383762,-0.5,-5,-5.00353012949089,0.00353012949088605,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99992373014141,-0.5,-5,-5.00308274816586,0.00308274816585818,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999933391537092,-0.5,-5,-5.00269208731585,0.00269208731584758,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999941829086706,-0.5,-5,-5.00235095031554,0.002350950315539,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999949197819531,-0.5,-5,-5.00205305492421,0.00205305492421193,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99995563312669,-0.5,-5,-5.00179291680151,0.0017929168015085,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999961253248795,-0.5,-5,-5.00156574793442,0.00156574793441688,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999966161448466,-0.5,-5,-5.00136736804973,0.00136736804972415,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999970447907648,-0.5,-5,-5.00119412733865,0.00119412733865065,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999974191384596,-0.5,-5,-5.00104283903936,0.00104283903936242,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999977460660953,-0.5,-5,-5.00091072061208,0.000910720612077753,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999980315805527,-0.5,-5,-5.00079534240582,0.000795342405820243,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999982809277981,-0.5,-5,-5.00069458285847,0.000694582858471016,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999984986892711,-0.5,-5,-5.00060658939501,0.000606589395013124,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999986888660626,-0.5,-5,-5.00052974429676,0.000529744296757784,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999988549524301,-0.5,-5,-5.00046263490766,0.00046263490765952,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999,-0.5,-5,-5.00040402762499,0.000404027624991699,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999991266738376,-0.5,-5,-5.00035284519265,0.000352845192652218,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999992373014141,-0.5,-5,-5.00030814687678,0.000308146876778714,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999993339153709,-0.5,-5,-5.00026911115727,0.000269111157267687,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999994182908671,-0.5,-5,-5.00023502061522,0.000235020615215298,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999994919781953,-0.5,-5,-5.00020524873749,0.000205248737488617,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999995563312669,-0.5,-5,-5.00017924839478,0.000179248394780451,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999612532488,-0.5,-5,-5.00015654178077,0.000156541780770958,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999996616144847,-0.5,-5,-5.00013671162694,0.000136711626936403,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999997044790765,-0.5,-5,-5.00011939353107,0.000119393531065271,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999741913846,-0.5,-5,-5.00010426925829,0.000104269258291545,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999997746066095,-0.5,-5,-5.00009106089119,9.10608911928179e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999998031580553,-0.5,-5,-5.00007952572136,7.95257213637157e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999998280927798,-0.5,-5,-5.00006945178834,6.94517883408352e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999998498689271,-0.5,-5,-5.00006065398392,6.06539839216325e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999998688866063,-0.5,-5,-5.0000529706501,5.29706501000149e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999885495243,-0.5,-5,-5.00004626060812,4.62606081157446e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999,-0.5,-5,-5.00004040056393,4.04005639262905e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999126673838,-0.5,-5,-5.00003528284243,3.52828424281526e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999237301414,-0.5,-5,-5.00003081340877,3.08134087649847e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999333915371,-0.5,-5,-5.00002691014031,2.69101403063132e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999418290867,-0.5,-5,-5.00002350131758,2.35013175746701e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999491978195,-0.5,-5,-5.00002052430635,2.05243063451377e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999556331267,-0.5,-5,-5.00001792440672,1.79244067197715e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999612532488,-0.5,-5,-5.00001565384802,1.56538480187152e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999661614485,-0.5,-5,-5.00001367091096,1.36709109597177e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999704479076,-0.5,-5,-5.00001193916111,1.19391611077546e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999741913846,-0.5,-5,-5.00001042677939,1.0426779391004e-05,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999774606609,-0.5,-5,-5.00000910597743,9.1059774307567e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999803158055,-0.5,-5,-5.00000795248696,7.95248695517614e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999982809278,-0.5,-5,-5.00000694511387,6.9451138662302e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999849868927,-0.5,-5,-5.00000606534884,6.0653488436202e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999868886606,-0.5,-5,-5.00000529702721,5.29702721152603e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999885495243,-0.5,-5,-5.00000462603199,4.62603198858602e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.9999999,-0.5,-5,-5.00000404003441,4.04003440745981e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999912667384,-0.5,-5,-5.00000352826748,3.52826747729296e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999923730141,-0.5,-5,-5.00000308132809,3.08132808779504e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999933391537,-0.5,-5,-5.00000269100428,2.69100427896518e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999941829087,-0.5,-5,-5.00000235012432,2.35012432092674e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.99999994919782,-0.5,-5,-5.00000205242496,2.05242496065239e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999955633127,-0.5,-5,-5.00000179243635,1.79243634423898e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999961253249,-0.5,-5,-5.0000015653815,1.5653815008676e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999966161448,-0.5,-5,-5.00000136708858,1.36708858100576e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999970447908,-0.5,-5,-5.00000119391419,1.19391418884618e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999974191385,-0.5,-5,-5.00000104267647,1.04267647227374e-06,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999977460661,-0.5,-5,-5.00000091059663,9.105966256584e-07,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999980315806,-0.5,-5,-5.00000079524785,7.95247846241409e-07,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999982809278,-0.5,-5,-5.00000069451074,6.9451074047322e-07,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999984986893,-0.5,-5,-5.00000060653439,6.06534392488811e-07,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999986888661,-0.5,-5,-5.00000052970235,5.2970234509786e-07,0.707106781186548,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.999999988549524,-0.5,-5,-5.00000046260291,4.6260290798017e-07,0.707106781186548,FLOAT
