triple,beta12,beta13,beta23,alpha,T1,T_Phi=T1/rho_alpha,T_alpha,certified_fraction_(TPhi-T1)/(Talpha-T1),TPhi_over_Talpha,limit_alpha_to_1_2sqrt(SG)/(S+G),evidence
"anisotropic_(0.01,1,100)",0.01,1,100,0.666680630870915,123.21,85358556888.8297,61698697791223.3,0.00138347420320972,0.00138347420520392,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666681463756893,123.21,76019756991.0466,51863355916355.3,0.00146577010925828,0.00146577011163046,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666682346319819,123.21,67702681528.5792,43596245749453.5,0.00155294751283508,0.00155294751565685,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666683281522644,123.21,60295547482.9734,36647272411028.4,0.00164529427139088,0.0016452942747474,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666684272505039,123.21,53698801588.4858,30806229739048.3,0.0017431150101898,0.00174311501418234,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666685322593942,123.21,47823782315.6039,25896437753003.6,0.00184673207368356,0.00184673207843257,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666686435314721,123.21,42591528255.3373,21769395047178.2,0.00195648652799331,0.00195648653364202,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666687614403016,123.21,37931716858.693,18300284201013.9,0.00207273921645637,0.0020727392231751,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666688863817274,123.21,33781719300.5188,15384194143746.8,0.00219587187095597,0.00219587187894726,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666690187752041,123.21,30085758734.1151,12932945092417.9,0.00232628828130028,0.00232628829080495,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666691590652045,123.21,26794160644.8537,10872419949894,0.00246441552528593,0.00246441553659035,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666693077227118,123.21,23862685216.9374,9140321370016.98,0.00261070526166901,0.00261070527511365,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666694652468004,123.21,21251932744.8752,7684286587882.17,0.00276563508908159,0.00276563510507127,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66669632166312,123.21,18926814095.2703,6460302946445.52,0.00292970997325054,0.00292970999226652,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666698090416304,123.21,16856079103.79,5431376154901.78,0.00310346374477302,0.00310346376738747,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666699964665634,123.21,15011896568.8112,4566410962543.39,0.00328746067078573,0.00328746069767884,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66670195070336,123.21,13369480195.2964,3839270366574.5,0.00348229710231218,0.00348229713429247,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666704055197027,123.21,11906755463.8104,3227984875410.51,0.00368860320001984,0.00368860323804838,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666706285211866,123.21,10604062945.5882,2714087891419.52,0.00390704474102844,0.00390704478624754,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666708648234505,123.21,9443894076.25706,2282057096326.19,0.00413832500894055,0.00413832506270788,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666711152198109,123.21,8410655838.49887,1918844931643.08,0.00438318676883754,0.0043831868327666,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666713805509012,123.21,7490461189.39791,1613483962184.24,0.00464241432968431,0.0046424144056925,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666716617074936,123.21,6670942415.98734,1356755178703.04,0.00491683569600235,0.0049168357863681,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.6667195963349,123.21,5941084911.26267,1140909201119.43,0.00520732480977894,0.00520732491720941,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666722753290909,123.21,5291079136.22522,959431944459.514,0.00551480388395382,0.00551480401166535,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666726098541527,123.21,4712188777.74192,806847655651.066,0.00584024582862437,0.00584024598043794,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666729643317467,123.21,4196633331.03627,678553360927,0.00618467677008495,0.00618467695053942,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666733399519287,123.21,3737483528.31725,570679714015.499,0.00654917866208343,0.00654917887656989,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666737379757347,123.21,3328568208.20432,479974034332.559,0.00693489198947481,0.006934892244396,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666741597394146,123.21,2964391374.07396,403701996224.191,0.00734301856194552,0.0073430188649048,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666746066589179,123.21,2640058326.85092,339564994660.229,0.00777482439625591,0.00777482475628143,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666750802346474,123.21,2351209879.30059,285630687279.63,0.00823164268341729,0.00823164311122769,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666755820564966,123.21,2093963767.66435,240274611411.395,0.00871487683708228,0.00871487734540166,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666761138091871,123.21,1864862473.22697,202131109891.619,0.00922600361791724,0.00922600422184834,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666766772779247,123.21,1660826752.53128,170052081186.136,0.00976657632732357,0.00976657704479001,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666772743543927,123.21,1479114251.69564,143072306079.756,0.0103382280630528,0.0103382289153227,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666779070431024,123.21,1317282648.5302,120380302202.556,0.0109426750271148,0.0109426760394212,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666785774681232,123.21,1173156827.19004,101293824927.51,0.0115817198752893,0.0115817210775642,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666792878802131,123.21,1044799644.08803,85239273743.3984,0.0122572550950337,0.0122572565227768,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66680040664375,123.21,930485892.213692,71734381369.4861,0.0129712663974779,0.0129712680927851,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666808383478639,123.21,828679113.908861,60373662194.2643,0.0137258361058765,0.0137258381186555,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666816836086713,123.21,738010950.476966,50816180085.2363,0.0145231465218059,0.0145231489112142,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666825792845157,123.21,657262751.077572,42775265783.5467,0.0153654832464785,0.0153654860826227,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666835283823696,123.21,585349193.709853,36009873057.8086,0.0162552384331644,0.0162552417991077,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666845340885544,123.21,521303698.175179,30317312364.2407,0.0171949139429207,0.0171949179370549,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666855997794376,123.21,464265434.948991,25527142414.8199,0.0181871243727733,0.018187129111618,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666867290327678,123.21,413467755.362081,21496035070.9558,0.0192345999230635,0.0192346055445702,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666879256396864,123.21,368227887.594156,18103458413.7202,0.020340189066372,0.020340195733821,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666891936174548,123.21,327937759.994723,15248047577.8138,0.0215068609775155,0.0215068688841107,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666905372229415,123.21,292055828.38401,12844553728.9505,0.0227377076805133,0.0227377170547967,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666919609669129,123.21,260099797.504599,10821279042.7015,0.0240359458645967,0.0240359569768257,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666934696291775,123.21,231640138.790566,9117920231.48133,0.0254049183179871,0.0254049314876417,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666950682746323,123.21,206294317.333572,7683755514.54831,0.0268480949245368,0.0268481105291517,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666967622702667,123.21,183721650.458241,6476120304.58451,0.0283690731646132,0.0283690916501633,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.666985573031808,123.21,163618728.799215,5459125607.53075,0.0299715780593699,0.0299715999524733,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667004593996783,123.21,145715338.345355,4602580466.18835,0.0316594614926508,0.0316594874149,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667024749454976,123.21,129770828.635746,3881085940.49712,0.033436700844831,0.0334367315296099,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667046107072505,123.21,115570878.30127,3273273299.45006,0.0353073968681171,0.0353074331803235,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667068738551391,123.21,102924614.475184,2761163453.72537,0.0372757707331905,0.0372758136923467,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667092719870275,123.21,91662047.3603273,2329628319.25039,0.0393461601753115,0.0393462109826264,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667118131539495,123.21,81631785.4709015,1965937878.7731,0.0415230146681424,0.0415230747381734,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667145058871377,123.21,72699000.8422234,1659379295.17344,0.0438108895546781,0.0438109605523461,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667173592266644,123.21,64743616.8604182,1400936604.4971,0.046214439066456,0.0462145229502796,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667203827517915,123.21,57658694.3549762,1183021344.35653,0.0487384081657437,0.0487385072382933,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667235866131295,123.21,51348994.2643471,999246009.813108,0.0513876231493985,0.0513877401161212,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667269815667157,123.21,45729697.5553544,844233520.288636,0.0541669809599998,0.0541671189977388,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667305790101244,123.21,40725265.1922486,713456966.813738,0.05708143715679,0.0570815999935154,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667343910207308,123.21,36268422.8328688,603104821.577539,0.0601359925084956,0.0601361845159878,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667384303962572,123.21,32299256.6063446,509967559.006513,0.0633356781808958,0.0633359044823714,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667427106977381,123.21,28764407.8187357,431342282.579543,0.0666855395048285,0.0666858060997795,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66747246295047,123.21,25616355.763774,364952493.843489,0.0701906183245474,0.0701909322333872,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667520524151393,123.21,22812778.99904,308880595.924085,0.0738559339429543,0.0738563033744171,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667571451931725,123.21,20315986.5031845,261511107.081191,0.0776864626963098,0.0776868972409538,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667625417266748,123.21,18092411.0686542,221482882.029579,0.0816871162120223,0.0816876270656349,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66768260132946,123.21,16112158.1208955,187648909.633589,0.0858627184218766,0.0858633186430805,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667743196098802,123.21,14348603.9001351,159042483.321176,0.0902179814239745,0.0902186862308926,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667807405004176,123.21,12778037.6050114,134848732.029286,0.0947574803099035,0.0947583074213577,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667875443608401,123.21,11379342.6884032,114380660.488339,0.0994856270932922,0.0994865971207026,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.667947540331402,123.21,10133713.0219397,97058983.0050598,0.104406643899762,0.104407780796667,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668023937217061,123.21,9024400.11428253,82395148.7178583,0.109524535597381,0.109525867174345,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668104890745814,123.21,8036487.98571847,69977051.9942535,0.114843062068292,0.114844620581879,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668190672695706,123.21,7156692.67323734,59457002.1090221,0.12036571033928,0.120367533164801,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.66828157105481,123.21,6373183.67137986,50541594.0062558,0.126095666805407,0.12609779720424,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668377890988062,123.21,5675424.9089012,42983178.8476183,0.13203578979467,0.132038277788188,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668479955861763,123.21,5054033.12391229,36572680.8990405,0.138188582731439,0.138191486094882,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668588108329191,123.21,4500651.73395995,31133547.5469284,0.144556168163671,0.144559553554763,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668702711480957,123.21,4007838.50581295,26516653.0766578,0.151140262921518,0.151144207160178,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668824150063978,123.21,3568965.51513247,22596005.3068588,0.157942154673775,0.15794674619098,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.668952831773153,123.21,3178130.05145628,19265128.1110561,0.164962680143521,0.164968020619203,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669089188620082,123.21,2830075.27097301,16434012.991723,0.172202205233259,0.172208411445116,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669233678383419,123.21,2520119.53061368,14026549.8069523,0.179660607296888,0.179667813204112,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669386786145729,123.21,2244093.45365955,11978360.9953921,0.187337259775904,0.187345618864118,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669549025922018,123.21,1998283.88097089,10234975.6282127,0.19523101939557,0.195240707311761,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669720942385384,123.21,1779383.95450691,8750289.69807858,0.203340216089718,0.203351433598551,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.669903112695601,123.21,1584448.66220243,7485267.53604928,0.211662645794119,0.211675622089882,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.670096148436769,123.21,1410855.24669477,6406846.38313631,0.220195566215509,0.220210562626932,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.670300697670525,123.21,1256267.94575061,5487012.14701955,0.228935695649955,0.228953009778372,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.670517447111728,123.21,1118606.5904705,4702019.42652604,0.237879214887665,0.237899185222412,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.670747124433902,123.21,996018.639196044,4031733.13774606,0.247021772206226,0.247044783264814,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.67099050071219,123.21,886854.271226013,3459072.65350555,0.256358491417364,0.256384979461834,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.671248393012015,123.21,789644.205570428,2969542.37910145,0.265883982896674,0.26591444228163,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.671521667132144,123.21,703079.946598626,2550835.22173767,0.275592357492266,0.275627347704442,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.671811240511352,123.21,625996.191058238,2192497.54462868,0.285477243175373,0.285517396629175,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.67211808530846,123.21,557355.159990123,1885645.99280998,0.295531804266871,0.295577834925185,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.672443231666078,123.21,496232.644937427,1622728.08988135,0.305748763046802,0.305801475941488,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.672787771169006,123.21,441805.580888922,1397319.77818122,0.316120423530581,0.316180725262463,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.673152860508921,123.21,393340.978915995,1203954.14710296,0.326638697176433,0.326707607480301,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.673539725367628,123.21,350186.069739735,1037976.4972892,0.337295130272289,0.337373794738404,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.673949664531935,123.21,311759.525739235,895421.649034475,0.348080932739384,0.348170636789274,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.674384054253956,123.21,277543.643408483,772910.043961705,0.358987008081235,0.359089192302221,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.674844352871474,123.21,247077.381178143,667559.728851969,0.3700039842035,0.370120261153339,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.675332105703892,123.21,219950.159015762,576911.765372822,0.381122244829687,0.381254417430059,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.675848950240194,123.21,195796.33645706,498866.992785322,0.39233196124128,0.392482042886564,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.676396621636343,123.21,174290.294839892,431632.393816042,0.403623124077336,0.403793360593258,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.676976958540561,123.21,155142.057633772,373675.586264639,0.41498557493836,0.415178468533664,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.677591909266059,123.21,138093.389990489,323686.192583297,0.426409037551043,0.426627372914437,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.67824353833194,123.21,122914.325082944,280543.03334659,0.437883148265087,0.438130020969343,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.678934033394218,123.21,109400.070535727,243286.253898859,0.449397485668831,0.449676333054178,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.679665712590243,123.21,97368.25336026,211093.631294501,0.460941599128308,0.461256233848285,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.680441032321174,123.21,86656.466357242,183260.42495242,0.472505036072126,0.472859682496865,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.681262595498641,123.21,77120.0830014503,159182.232612905,0.484077367863842,0.484476701548651,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.68213316028326,123.21,68630.3114327794,138340.396062297,0.495648214122246,0.496097404563409,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.683055649344363,123.21,61072.461391597,120289.571077764,0.507207265369002,0.507712022284251,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.684033159672015,123.21,54344.4007987401,104647.135161099,0.518744303901434,0.519310927289881,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.68506897297426,123.21,48355.1812298427,91084.1565802541,0.530249222805614,0.530884657061484,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.686166566694507,123.21,43023.8138039681,79317.690453312,0.541712043041429,0.542423935418201,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.687329625686041,123.21,38278.1790284542,69104.2033006041,0.553122928546175,0.553919692293444,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.68856205458285,123.21,34054.0559426034,60233.9576749195,0.564472199316207,0.565363081841507,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.689867990908302,123.21,30294.2575065575,52526.2140152841,0.575750342437577,0.576745498880663,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.691251818965688,123.21,26947.860609944,45825.1284802519,0.586948021045004,0.588058593694003,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.692718184557244,123.21,23969.520346835,39996.2438118042,0.59805608119479,0.599294285223874,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.694272010581095,123.21,21318.8593364056,34923.4857754662,0.609065556639878,0.61044477270886,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.695918513558455,123.21,18959.9238775225,30506.5908496995,0.619967671494621,0.621502545824757,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.697663221146592,123.21,16860.6996240023,26658.9019642746,0.630753840771753,0.632460393402445,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.699511990696333,123.21,14992.6802674485,23305.4785219099,0.641415668764046,0.643311410806418,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.701471028916427,123.21,13330.4834272288,20381.4749408027,0.651944945227155,0.654049006067851,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.703546912710775,123.21,11851.5085818057,17830.7487477688,0.662333639297187,0.664666904876255,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.705746611258478,123.21,10535.6324408718,15604.6650185651,0.672573891044826,0.675159154543682,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.708077509410841,123.21,9364.93766111859,13661.0688605218,0.682658000525378,0.68552012706573,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.710547432483875,123.21,8323.47125677561,11963.4017956007,0.692578414128599,0.695744521415001,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.713164672529529,123.21,7397.02945531731,10479.9414415769,0.702327707959741,0.705827365215151,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.715938016173855,123.21,6572.96610430546,9183.14690003331,0.711898567889778,0.715764015958584,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.718876774115565,123.21,5840.02205200505,8049.09482249753,0.721283765792047,0.72555016194889,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.721990812384003,123.21,5188.17320643269,7056.99330820169,0.730476131326682,0.735181823171486,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.725290585461487,123.21,4608.4952286597,6188.7626460655,0.739468518432387,0.744655352324676,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.728787171381207,123.21,4093.04303987634,5428.67349824819,0.748253765422595,0.75396743628018,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.732492308918514,123.21,3634.74352093116,4763.03447418547,0.756824647240049,0.763115098290937,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.736418437000464,123.21,3227.29996047225,4179.92219736497,0.765173817972225,0.772095701328303,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.740578736465914,123.21,2865.10696581697,3668.94795179887,0.773293741131072,0.780906953016933,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.744987174316374,123.21,2543.17469138986,3221.05583634679,0.781176604399289,0.789546912752138,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.749658550606174,123.21,2257.06136488409,2828.34807403592,0.788814214462815,0.798014001743207,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.754608548129361,123.21,2002.81320290593,2483.93373841022,0.79619786607124,0.806307016944739,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.759853785070145,123.21,1776.91090725453,2181.79768508435,0.803318177426466,0.814425150142109,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.765411870793641,123.21,1576.2220215062,1916.68692713341,0.810164881144366,0.822368013885082,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.771301464964215,123.21,1397.95850640388,1684.01207881395,0.816726555984955,0.830135676573328,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.777542340189913,123.21,1239.63896275782,1479.76182281891,0.822990278718493,0.837728709878683,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.784155448403264,123.21,1099.0549930873,1300.42863983917,0.828941166970155,0.84514825298159,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.791162991201332,123.21,974.24124891467,1142.94428245653,0.834561771194498,0.852396100027497,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.798588494381158,123.21,863.448760212129,1004.6236841135,0.839831254669751,0.859474820140292,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.806456886920807,123.21,765.121187664186,883.116172994962,0.84472427054286,0.866387923877995,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.814794584671205,123.21,677.873677738458,776.363014232378,0.849209397571761,0.8731400972375,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.823629579039712,123.21,600.474035583874,682.560435308359,0.853246919028082,0.879737536080008,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.83299153096317,123.21,531.825961968467,600.12740159658,0.856785599771659,0.886188433578597,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.842911870485915,123.21,470.9541282489,527.677503523228,0.859757892092139,0.892503707481192,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.853423902277057,123.21,416.990888103889,463.994394680185,0.862072596896911,0.898698115504835,0.55068863632918,FLOAT
"anisotropic_(0.01,1,100)",0.01,1,100,0.864562917441269,123.21,369.164446796722,408.010280261183,0.863603247058477,0.904792022790224,0.55068863632918,FLOAT
